Tweet,Label
"@SelimDizdar Se opravičujemo za tovrstne nevšečnosti, lahko nam še v DM napišete podatke, da preverimo težavo. Hvala vam.",1
Tipičen primer CV harvestinga. Shame on you #Atama. Slabe prakse. Sodelavci z odličnim znanjem angleškega jezika - http://t.co/Po9ibDilSV,0
"Gledanje @RomanJakic na #odmevi med jutranjo kavo je neprecenljivo! Ti, ti mediji, kako ste grdi! Da evropskih poslancih sploh ne govorim :)",0
Se bo smrtonosna epidemija ebole prelila čez meje Afrike? So v  UKC Ljubljana pripravljeni na prvega Slovenca z... http://t.co/umsNVRfox6,0
Karl Erjavec pa okoli novega kandidata za slovenskega komisarja še taktično molči. @strankaDeSUS je na ravni EU parlamenta prek @ivajgl ...,0
@bugiriba Tako je!,1
"@zzTurk je še en, ki ga je na to temo vredno prebrati: http://t.co/V0VS9zcNRG",1
@darkob Spet paranoja? Saj se to (žal) zgodi ob praktično vsakem imenovanju nove vlade.,0
"Aha, Janša ima torej podporo vojske, RKC, obveščevalne službe in ekstremističnih skupin. Pa jebomater, a niso to zgodbe iz latinske amerike?",0
"Nocoj ob 19.30 drugi koncert iz cikla Kromatika.
http://t.co/rMZ1UjOIs6",1
Nemški izvoz upadel najbolj od vrhunca krize http://t.co/pF4byw95sj,0
Čestitamo Manci Pislak in Maksu Tekavcu za osvojen masters!!! http://t.co/5JH8tCpHM5,1
RT @GimBezigrad: Čestitamo Manci Pislak in Maksu Tekavcu za osvojen masters!!! http://t.co/5JH8tCpHM5,1
@had Želje so prave...,1
"RT @BojanPozar: @SuzanaP24ur @ABratusek P.s. Ob fiasku @ABratusek živce izgubljajo tudi nekateri Slo-novinarji, ne samo liki ala @ZaresGreg…",0
"Marko Gorela - Gostilna išče šefa in Anže Oblak - Gostilna išče šefa sta užaljena, Gostilna išče šefa - Nataša... http://t.co/IrxFNuxuOl",0
"Dokaz, da imamo težavo: SID banka v letu dni MSP razdelila le 76 milijonov posojil http://t.co/QpCeAYUxQv via @Finance_si",0
"RT @BojanPozar: Bo Dejan Židan že danes na seji vlade klonil pred @MiroCerar (@ZaresGregor) ter ""izdal"" @tfajon zaradi Violete Bulc, ali pa…",0
Večinoma nesrečni Slovenci se tolažijo s sladkarijami http://t.co/HX0cmAa1Xn,0
AB? Ma dajte no zgubljat cas s tem...pac se ena blamaza Slovenske politike,0
"Sol je odličen naravni piling za telo. Če jo zmešate z olivnim oljem in medom, bo vaša koža božansko gladka. http://t.co/WPKFIUdegr",1
RT @JozeBiscak: Besni Jakič slovensko politiko obtožil rušenja Bratuškove http://t.co/CYMu42O3Sf,0
@petrasovdat grdi tujci.:),0
"RT @petrasovdat: Najbogatejši Zemljan pravi, da delamo preveč http://t.co/S1gKkbfUWT",0
"Kapetan slovenske nogometne reprezentance Boštjan Cesar opozarja, da bo počasi spet treba začeti tresti mreže ... http://t.co/1pJ2MvATBz",0
@stanka_d Motile so me izjave načelnikovega svetovalca. In to sem javno tudi povedal. @Dnevnik_si,0
RT @RTV_Slovenija: Vsako nedeljo vas ob 20.00 na TVS 1 vabimo k ogledu nove slovenske nanizanke Naš vsakdanji kruhek. Več o nanizanki: http…,1
Danes vas v mesečnem sklopu eventov ponovno vabimo na druženje v naše prostore. Ob potopisnem predavanju o RRGCC... http://t.co/gk8Tb6kOEh,1
"RT @JJansaSDS: Triptih v ogledalu: Murgle določijo, režimski mediji spromovirajo, oprani možgani sprejmejo - potem pa čudenje http://t.co/v…",0
Sporočamo vam novost v našem avto parku je novo vozilo TOYOTA YARIS 1.5 HYBRID Z AVTOMATSKIM MENJALNIKOM za vse... http://t.co/UX3lgwFzwe,1
Slovenija - Tina Maze bo gostja Barcolane | Delo: V soboto ob 16.45 se bo na stojnici pri Pomorski postaji sre... http://t.co/UKBSWLCmGF,1
"RT @pengovsky: V hipu, ko politik bere ustavo veš, da nima nič pametnega povedati. #mvk",0
"RT @Val202: ""Norveški čefurji so Švedi."" @JureStabuc, Oslo ""Slovencev pa ne bi znal opredeliti.""",0
"RT @union_olimpija: Naslednja domača tekma bo v nedeljo, 19.10. ob 17.00 v Stožicah - @PartizanBC. Vabljeni! http://t.co/kN0JYteTan #olimpi…",1
"RT @JozeJos: @ZTeney Hvala za vprašanje. Razlika je v dejanjih! Eni so zapirali in to počnejo še sedaj, druga pa so žrtve in to še sedaj. @…",0
"@NusaZajc OK, jaz gledam samo z enim očesom, priznam :)",1
"Včerajšnji #KAOS 9.10.14: #apropos, #Bratušek, proračun, Janšev mandat in odpadki. Klik: https://t.co/jIkRZOazAT",0
"@pengovsky Zasluži si tudi eno zgodovinsko-politično-humanistično lekcijo, če smo že pri lekcijah.",0
Prve današnje malice smo že postregli na sončni terasi...pohitite da česa ne zmanjka...pa dober tek ;) http://t.co/eQlkpftoGK,1
"@pengovsky @jkmcnk Ignoriraj, ga že vidim poleg mojega najljubšega pravnika.",0
"Najboljsi so teksti, ob branju katerih zacnes globlje razmisljati! Zelo dobro napisano, @MancaGRenko.  http://t.co/U2YdXEgSQW",1
"@JernejStromajer predvsem imamo premalo dodane vrednosti, preznirokratizirane postopke in izjemno fovsijo",0
"Lenovo že pri 20% globalnem tržnem deležu, kar pomeni, da je vsak 5 nov računalnik opremljen z logotipom #Lenovo ;) http://t.co/e8Gc5i7lmY",1
@gcerin Hvala!,1
"Veseli \o/ RT @Bronte72
Prosila sem za novo rutko, jo dobila. Recite temu lepa gesta ali odlični pr, moj poklon za odzivnost @TriglavGroup.",1
Najpredvidljivejše prevare so najučinkovitejše http://t.co/BbGH4qPs7V,0
Na seji o Janševem mandatu bolj malo o mandatu http://t.co/9OxSM87iCi,0
"Gremo se igrat boga, pa kaj če se noben ne zna... http://t.co/EB7h6oIgdF",0
"@mimovrste sem prej prevzela, not stupid :)",1
"Smo se iz ‘Commisionergate’ kaj naučili? Z imeni, ki danes krožijo, očitno ne! To je nadaljevanje istega napačnega &amp; nam škodljivega vzorca",0
"@magrateja To ne, je bilo pa v istem monologu :)",0
"Ko v pisarni ze 4. dan ni neta, doma pa padajo omare, zamaka in poplavlja..... #polnaluna… http://t.co/DLCodqKFPo",0
Zanimiva čno-bela kombinacija. Kaj pravite? http://t.co/UgYqYqMHSK,1
"Krasna ideja, tudi za Ljubljano! V Grenoblu si za prevoze po mestu (ali enosmerne vožnjami od ene napajalne... http://t.co/WLYBfetIDU",1
"@freewiseguy pol ti staviš na odvzem mandata? (vem, da mi bo žal) @JJansaSDS",0
"Danes ob 20.45 Slovenija v Ljudskem vrtu gosti Švico, pred vami pa je pet zanimivih tem, ki jih morate poznati... http://t.co/xdvIaHN5v4",1
"@BanicGregor @Libertarec @MarkoSket bi bilo treba za razumevanje imeti nekoliko višji IQ,tako da noben prevod ne bo pomagal",0
@pengovsky Ful govori. Odločitev o omejitvi časa za razpravo je še bolj nujna od odločitve o mandatu poslanca Ivana.,0
@JuanVasle @Klemen_K @skoljo40 Upamo da danes ne naredi Samir kakšne napake ...,1
"RT @t_celestina: Vprašanje za člane MVK: Je za mizo kdo, ki je pravnomočno obsojen? Če že govorimo o dosežkih.",0
"http://t.co/7bboYi8j4p: Malo pravih obećanja, ali puno prljavoga veša... http://t.co/rRq2dRwyZ6",0
@EvilMissy enim res ni lahko,0
"To ti je isto ko Evrovizija. Mal šalješ gor monstrume, pol mal tranvestite...neki se bo že primilo.",0
"@KatarinaJenko pomoje bolj, da je treba nekoga ""povozit""",0
@EvilMissy pa ti prvoscim. Nc bat ;),1
"""Trenutno imamo povečano število klicev..."" NO SHIT SHERLOCK! A ma kdo od Cerarja GSM, da mu vse po spisku, če jih ne misli prodat!!?!",0
"Vpraša Juncker našo Bratuškovo za telefonsko, pa mu odgovori ""sex sex sex fri sex to najt"" [666-36-29]",0
"Letos naj bi bil zelo resen kandidat, da prejme Nobelovo nagrado za mir, človek, ki je prvi izrekel ""boli me kurac"".",0
@NusaZajc pomoje ne :) @borutmekina,0
"RT @DraganBrBr: Smo se iz ‘Commisionergate’ kaj naučili? Z imeni, ki danes krožijo, očitno ne! To je nadaljevanje istega napačnega &amp; nam šk…",0
"Danes Vračanje Pascala Ramberta, v nedeljo Divjad Nejca Gazvode, v torek Zapiranje ljubezni Ivice @IvicaBULJAN - vabljeni!",1
Pridi danes ob 16h na FDV v predavalnico 3 na predstavitveni sestanek za nove člane! Več o nas najdeš na: http://t.co/FA5bN5qb5K,1
"RT @LJ_Taksist: Zdej k je propalo tole z Alenko u Bruslju, ja predlažem Salome za komisarku. Em je žena, em je liberalka.",0
@MorskaMania @MiranStajerc Tole mi zveni že kot direktna provokacija ;),0
"Ta vikend za otroke v Mini teatru Waltlovi Sapramišja sreča in Žabji kralj, se vidimo? http://t.co/5fo7V1TibE",1
"Ameriška smučarska zvezdnica @lindseyvonn želi po poškodbah nazaj na vrh - tja, kjer ji je mesto. http://t.co/FC5yDAcCze #smučanje",1
Tudi zato me je strah RT @davidkovic: A vidiš te noge @komunalc ? :) https://t.co/CsQSmfq7RG,0
"@MarkoSket čestitam Novakovi, da je po letih zlorab prenehala nastavljati ""drugo lice"" @Maxatnes @LjudmilaNovak @RomanLeljak @JJansaSDS",0
"@opica Ponavadi v petek, proti večeru ali na najlepši sončen dan. Imaš srečo, da je danes četrtek. Pa čimprej se pozdravite!",1
"Jasmino so na KMETIJA: NOV ZAČETEK premagala čustva in domotožje: »Ko so jokale, sem jih tolažila, zdaj, ko se... http://t.co/7xA3xtsZJW",1
@pengovsky Vztrajen fant. Obljuba dela dolg.,0
"@magrateja Ah lol, šele zdaj sem opazila. Itak. :)",0
"Obiskala nas je skupina otrok iz vrtca Ciciban in se odpravila na ""Iskanje zmajevega zaklada"" #tedenotroka http://t.co/I7IGLwsCP6",1
"Čakte, a AB ostaja Junckerjeva kandidatka, cela Slovenija, z vlado vred, pa išče novo? Se malo zaletava kdo? Ob napačnem času? Spet?",0
"@gregaluzar neumnost so te odškodnine. Če je filk tolk neumen, da misli, da mu bo red bull povečal moč, mu ni pomoči. @PlanetSiolnet",0
@DemsarBorut Pri dobri in domaci hrani se ne varcuje.,1
"@KnightGhost Ne ne, v kakšnem čudnem jeziku je zapisano vse skupaj?! Hrošč jim je konkretno premetal črke.",0
Turčija ni pripravljena sama voditi kopenske ofenzive proti IS http://t.co/0yy1fslo4R,0
"MVK se sprašuje, kdo bo odgovarjal za napačno odločitev. Naj vam pomagam. Enako kot v primeru ZUJFa, odgovarjal ne bo nihče. #mvk",0
TOP ČLANKI - Kaj danes berete http://t.co/jFKaowoNnd,1
"@JsSmRenton @KatarinaJenko @rodnagruda84 Bolj slabšalno zveni, če uporabiš ""jugo"" izraz ob vrhovnem sodniku, se ti ne zdi? ;-)",0
Najbolj smo veseli zadovoljnih obiskovalcev! RT @tridesign_slo: Prijetno in zanimivo na Dutch design Ambassadors @BIO_50 cc @NLinSlovenia,1
"RT @murekar: Finance vztrajno razlagajo sodbe sodišč, ki nimajo materialnopravne podlage v zakonu in jih ni mogoče razlagati!   http://t.co…",0
"RT @BojanPozar: Žurnal (http://t.co/FEsR9Goy6c) zamuja, @RomanJakic od sinoči ni več v Bruslju. In on je kot lakmusov papir, točno ve, kdaj…",0
@ookie2 uštipci z mal kajmaka po vrhu.,1
Na glavni cesti Šentrupert - Vransko so v Prekopi odstranili posledice prometne nesreče.,1
"@SuzanaP24ur @zdajvem neupravičen pritisk na Si. Zakaj žensko? To diši po spolni diskriminaciji. Vem, čudno zveni, ker sem ženska.",0
@smolnikar ne. Lahko ti pa staro nokio e5 posodim. Da bos mal trpel,0
"Odštevamo ure do nocojšnje kvalifikacijske tekme Slovenije in Švice. In držimo pesti, seveda, za Katančeve fante. http://t.co/FCyBrLlLHI",1
Porabo energije lahko zmanjšate tudi za 60 odstotkov: Gospodarska kriza ima tudi svoje dobre učinke. K varčeva... http://t.co/hHBw58KJMM,1
Tudi v evrskem območju se posojila podjetjem še krčijo http://t.co/mAZYOA5fVP via @Finance_si,0
"Vabimo vas k ogledu naše 8. epizode iz serije #ATasteOfTheStates, v kateri Jen predstavi zvezno državo Nova Mehika. http://t.co/tgbco3BFom",1
RT @finance_si: Telekom bo višino naročnine za klasično telefonijo določal sam http://t.co/Ns1KGMGGQY via @Finance_si,1
@LenovoSlovenija nikoli ne reci nikoli. Če preživi v mojih rokah 2 leti je res bullet proof ;) @Avodovnik @tretjeoko,0
"RT @LJ_Taksist: To ti je isto ko Evrovizija. Mal šalješ gor monstrume, pol mal tranvestite...neki se bo že primilo.",0
"Italija, zanimiva smučarska izkušnja http://t.co/TNc4g6efPK",1
Eno izmed oblikovalskih nagrad včerajšnjega večera si je zaslužila tudi @AgnesIgnacz z lesenimi torbami! #MoDLJ http://t.co/RrouPupwnC,1
"@2sto7 Saj mislim, da bo MJ do smrti na vrhu ... tule gre pa za trenutno aktivne športnike :) @KingJames @kobebryant",1
RT @RTV_Slovenija: Nocoj ob 20.15 na TVS 2 ne zamudite kvalifikacijske tekme med Slovenijo in Švico za @UEFAEURO 2016: http://t.co/5QDFLuHv…,1
Nana Milčinski ima to jesen Solze na oknih http://t.co/wDWRO1dPpt,0
@russhie Izhaja iz - bolje polna dusa kot polna denarnica.,1
RT @DraganBrBr: Jasna podpora  @TheProgressives &amp; @EPPGroup za @tfajon http://t.co/dSop2uXY4R–-fajon-natural-candidate http://t.co/fCPRuDxr…,1
Čestitke vsem nagrajencem! http://t.co/7AYZtc2i1u,1
"@BojanPozar @matevzfrangez @MiroCerar Ja, .si je dezela stricevih priloznosti. Ocitno znajo stricevi butli to najbolj izkoriscat. Razvajenci",0
"In ko bi namesto tega pogledali bližnjemu v oči, ne bi v samomorih vodili :/ #dostmam",1
@johnko89 @MatevzNovak @JunckerEU Udba in komunajzarski butalci vkup strihajo.,0
Nema nista dzabe ni kod stare babe.,0
"Takole je izgledalo #Raskopavanje z Vanillaz prejšnjič, v petek pa kočno spet ponovimo akcijo ............. http://t.co/712ZZqFEBw",1
"Je že kdo prejel takšen SMS? Opozarjamo, da ne kličete na to števiko.
Deli naprej, da obvestiš še ostale.. http://t.co/V5uuWkGVbX",0
Smučarji skakalci bodo na #LJMARATON navijali za tekače. @peterprevc sporoča http://t.co/3myciayvWU /cc @SloskiSZS http://t.co/8eY0qYsewE,1
RT @ljmaraton: Smučarji skakalci bodo na #LJMARATON navijali za tekače. @peterprevc sporoča http://t.co/3myciayvWU /cc @SloskiSZS http://t.…,1
Nov uspeh za slovenske gostince: Italijani jih cenijo bolj kot večino svojih http://t.co/xsMHQETsRO,1
"Tako so šefi Caje Madrid ""skurili"" 15 milijonov evrov http://t.co/UaOun0rtVs",0
"Periodični sistem vsebinskega marketinga. Kreativno. Ni plod dela družboslovca, zagotovo ne. http://t.co/Oq6S1WFCV8",0
Zelo mi laskaš @TimSlo česa takšnega nisem pričakoval. Hvala,1
@spirulinka9 @Donfarfezi js bi tud rad med vec cunjmi izbiral ;) Naredite si svoj koledar :P,1
"RT @dialogos_si: Tile več govorijo, bolj verjamejo v to kar nakladajo.... http://t.co/DE6NyUCSv7",0
"RT @MitjaBlazic: Podpiši peticijo,pomagaj sestram/bratom v Makedoniji.Z ustavno jim hočejo prepovedati pravice za LGBT-pare&amp;družine. https:…",1
"@Newsexit Strinjamo se,da gre za nedopustno prakso trženja zav.agencije, zar. česar smo takoj ukrepali.Zavarovanje je sicer dobro. @RokKuzel",1
"Ko je odstopila Alenka, bi bil čas da priložnost dobi tista oseba, ki bi morala biti naš kandidat že na začetku. Tanja Fajon",1
"Namesto Ministrstva za javno upravo bi bilo za Slovenijo mnogo bolje, da bi imeli Ministrstvo za TURIZEM, da bi vsaj kaj ZASLUŽILI!!!",0
"@DesaLevstek Noro res. GDP se je vmes dvignil za 15%, nezaposlenost znižala za50%, zunanji dolg prepolovil...mi pa blebetamo in blebetamo!",1
"Slovenija - Bratuškova odstopila in se šefu komisije zahvalila za podporo, Juncker 'spoštuje njeno odločitev' ... http://t.co/Jg6CFR8mHJ",1
"@SillyInnerVoice Lahko, prosimo, poveste, kdaj ste naleteli na ignoranco, saj smo praviloma na voljo 24/7 in želimo še izboljšati storitev.",1
"Bratuškova odstopila, ker želi, da vlada čim prej izbere novo kandidatko http://t.co/Lm7wssB9RW",1
"RT @ursicdomen: Bobu bob. RT @NovaSlovenija: @jozefhorvat: Več privatizacije = manj korupcije  
Več na: http://t.co/b8K9xq4ajq http://t.co/…",1
"RT @LJ_Taksist: Zadnje čase sam malo na tviteru, ker se intenzivno pripremam za maraton. Use zapore sam naštudiro, nema frke zame letos sa …",1
"@Pizama @ntokomc Hm, kje pa? To zveni hohkuzin super.",1
"@kekbarbara se dobro, da nisi princesa :)",1
"5 finančnih napak, v katere podjetja pogosto zaidejo http://t.co/Xuty1ytr1u #B2B #Finance",0
"RT @Dostopnost: Narodna galerija vabi v soboto, 11.10.2014, ob 10. uri na veččutno vodstvo in delavnico za otroke http://t.co/Dp4JdwIHN2",1
@surfon aja: način takega sodstva pomeni razsutje svobode in demokracije in je nevarnost za vse nas @KajzerFranc @mSphaera @kricac,0
"@Che27Che @PlanetSiolnet tako kot je njej narod dol visel, nam lahko ona se 1000x bolj! Who the fuck she thinks she is?",0
@lemevsek Danes Janša jutri kdo drug. Po avtorju tepihovanja.,0
@imyourshope @AllBriefs Ali se Miro Cerar sploh še vidi iz množice v kabinetu. Saj bo moral stopiti na pručko in dvigniti roko.,0
NOVO. Od danes http://t.co/vvTmgJDkCC ponuja: trgovino doživetij in nov sistem za rezervacijo nastanitev. Več o tem: http://t.co/mSGFGC0ILi,1
"@freeeky @petrasovdat Oppa, čestitke MVK za jajca! Upam, da se gnide zdaj končno znebimo. @JJansaSDS",1
KPK je v primeru Alenke Bratušek potrdila obstoj nasprotja interesov,0
"RT @AnzeLog: Ko celo preds. MVK Horvat (SMC) glasuje za predlog SDS, da 'niso izpolnjeni pogoji za glasovanje o preneh. mandata'.. http://t…",0
A1 Ljubljana - Koper: Nesreča #dars #promet http://t.co/K9Lnl3Rqg7,0
KPK je v primeru Bratušek potrdila obstoj nasprotja interesov http://t.co/ausZ0vEcGK via @Finance_si,0
"@matejp23 @MrDee25 @elvissedic @mitja12 ne, zarad odriva. Ampak lej, če nimaš, itak ne moreš razumet :p",0
"(BREAKING) Cerar uporabil besedo ""odlocno"". http://t.co/7ZTAipfWqh",0
"@gfajdi In ne, ni bolje. @KatarinaJenko @madpixel",0
RT @finance_si: Slovenija 32. najnesrečnejša država na svetu http://t.co/DPLH2GYGxR via @Finance_si,0
"@Delo @ABratusek Bedno. Tudi brez sleherne samorefleksije g. predsednika KPK. 
prof. dr. Varja Cvetko Orešnik",0
KONEC dogodka: (A1 Ljubljana - Koper: Nesreča) #dars #promet http://t.co/ZgzlsBB10f,1
@FejstMozakar če je pa kriminalec najvišjega kalibra ... takšni so najbolj zaščiteni.,0
"@AngelikaMlinar @iCinober @lucijausaj @NusaZajc Glejte, naša situacija v konfuzni Slo ni primerljiva z urejeno Avstrijo, nikoli imeli komun.",0
"RT @lovehokej: #NagradnaIgra @lovehokej, kjer lahko osvojite reprezentančni dres @AnzeKopitar ali vstopnice za turnir #EIHC več na http://t…",1
"@Delo @ABratusek Se povsem strinjam z Vašim odgovorom meni. Se počutim enako.
Prav lepo pozdravljeni, 
Varja C. O.",1
@MiroCerar @SoMe_Meli Končno. Čestitam.,1
"@AngelikaMlinar Vem, da je zelo težko razumeti iz vaše perspektive, vi delujete v urejenem demokr.okolju, pri nas pa tega ni in še ne bo.",0
@TanjaJesensek joj ne omenjaj,1
"@AngelikaMlinar Povsod je kakšen problem, vendar sem prepričana, da se vam niti ne sanja ne, kje smo mi. Poglejte primerjalne lestvice.",0
@matejak Slovenski reprezentanti za kazen ne bodo dobili mal'ce  ;-),0
"@AngelikaMlinar Verjemite, da bi raje videla lastno hči v A, Kot pa daleč v USA,  ker tu ni prihodnosti, pa je šla, me  razumete sedaj??",0
"A tek taxi ;) ""@LJ_Taksist: A veš uno k stojiš na autobusnoj postaji pa te pokupi auto pa sam tko kaaaaj je sirotinje?""",0
"Se pravi Cerar zavrača prdloge iz EU, pri Bratuškovi pa ni bilo več v njegovih rokah?",0
@AngelikaMlinar @SoMe_Meli @iCinober @NusaZajc @LisaMinaUsa Hvala!,1
"@BlazUmek itak:) sej je blo ok, sam tiramisu je le tiramisu:)",0
"Groza ... Zdravniki so bili osupli ...

Več na Bizarno - Slovenske novice http://t.co/dtEHq9XvP7",0
"@kricac Če ste novinar,še ne pomeni, da ste lahko vzvišeno nesramni(da ne rečem kaj več).Z nesramnimi pa se mi ne dá pogovarjat. @ABratusek",0
@ABratusek boste vrnila denar za stroske bivanja/poti sedaj ko ste odstopila?                  @kricac @petrasovdat @BojanPozar,0
Čist lačna... http://t.co/3nPC99fyXg,0
"@kricac haha tale vajin dialog je prav zanimiv. Simptomatičen za politike. Čim začnete kopat po ""svinjariji""; je pa ""prijateljstva"" konec ;)",0
"Ko greš v politiko si moraš izbrati nekoga, ki bo v tvoji retoriki kriv za vse težave. Kučan, Janša, Golobič in cela Slovenija so zasedeni.",0
"@Simobil na žalost ne. Vendar a ni nekako logično, da če imam pogodbo že skoraj leto dni, da sem plačal tudi račun? #samosprasujem",0
Lačen... http://t.co/wdmGNRVrnL,0
"RT @pengovsky: Nadalje: če je Virant ocenil,da gre pri za kršenje zakona, mar ni opustil dolžnega ravnanja, ko ni glasoval proti in zadeve …",0
"RT @curling_si: Danes so naši fantje izgubili proti Belorusiji z 4-7. Jutri jih čaka obračun z Belgijo za vstop v playoff, Dekleta pa so se…",0
@kricac no super. potem se vsaj v eni točki strinjava :),1
"@AngelikaMlinar Mnogo Slo dnevno migrira na delo v A, nekateri za stalno, ker so pogoji veliko boljši. Obrnjenega trenda NIKOLI ne dočakamo.",0
"@draganbrbr Tega določila v Zakonu o poslancih, ki se uporablja tudi za ministre, ne najdem. @adrianadvorsak",0
"@had To je tako, če se sam prijaviš za job, za katerega se potem sam intervjujas in potem tudi sam sebe izberes za ta job #samopovem",0
Lačen... http://t.co/bpF6QFXmRh,0
@Simobil aha. ok. torej me čaka izlet... hvala za informacije.,1
Na gorenjski avtocesti je pred priključkom Brnik promet proti Jesenicam oviran zaradi prometne nesreče.,0
"@SI_supervisor sem že, pa....ne slišijo...",0
"haha zdej  na #slozeleznice jokajo, kako yuga ni upgrejdala zeleznic v zadnjih letih",0
"@cnfrmsta Kot poslanec glasuje za vlado stranke, katere pripada. Štefanec je odprl nekaj, kjer mu implikacije sploh niso jasne.",0
Na #MoDLJ tudi v soboto! Vas pričakujemo! ;) http://t.co/8Sr9gSzfUP,1
Ce imate cas preklopite na Planet TV :) bom nekaj lepega povedala. :),1
@SI_supervisor @DesaLevstek pa ja ne mislis da je vecina za normalno in zmozna razmisleka kaj to sploh je,0
"Na Twiterju ljudje pričakujete odziv v manj kot 2 urah? http://t.co/RfSopZQEic 
A ste nori, no? Recite mi, da je tole pretirano, prosim.",0
.@BernardBrscic Bi pa zlahka preživeli z manj svetovalci na ELES-u.,1
RT @PredanB: @matjasec Bravo!! Še ena objava: http://t.co/bCYOFjBHez,1
Hvala @jurezove in @mojcamars - res. Kmalu pivo/kava/sok!,1
"@CesenJeZakon @nkran @magrateja PowerPoint je zakon, js sm mogu tud poster iz ilustratorja v PowerPoint predela da ga je tiskal znal natisnt",0
"@ninagaspari @SLOVENIAVODKA @monthofdesign ja po okusu ze, no bi moral enkat probat.. ampak dizajnersko sm mislil ;)",0
"RT @TurizemLJ: Ste vedeli? http://t.co/vvTmgJDkCC omogoča: iskanje prireditev, iskanje najboljših nastanitvenih ponudb ter nakupvanje izlet…",1
RT @bolhacom: Še malo in začela se bo podelitev nagrad Netko 2014. A smo ga dobili? A smo ga? Ja? :)) #netko2014,1
@GobaFunk @strupko #katastrofa ma ne ne..  sem si vaju predstavlja v possebni opravi :)),0
"@SturmG Zelo enostavno: ko ti enkrat kri stopi v spodnjo glavo, ti pač zmanjka krvi v zgornji.",0
".@rtvslo Tudi v Vzajemni smo sprožili preiskavo proti konkretni zavarovalni agenciji, ki je zavajala naše zavarovance. To je nedopustno.",0
"@STA_novice seveda bo, če se prej ne bodo dogovorili...",1
"@BernardBrscic upam da se zavedate, da gre za sovražni govor. Zraven tega pa se vidi, da vas niso vzgojili v gospoda... @nmusar",0
"@BernardBrscic @nmusar toliko o nivoju doktorskih naslovov pri nas,tudi jaz musarjeve nimam najraje, pa na tak nivo ne bi šel..sram te bodi",0
"Na kmetiji je lepo, ija ija oooo...",1
@spirulinka9 mua??? (nardi najbl nedolzen ksiht) ne vem kdo je tist pisu...:) @jureflux,0
[Sneak peek] Pripravlja se nekaj ... okusnega! Stay tuned! #MoDLJ http://t.co/qFo5PDqqR3,1
@novax81 ti pa si optimist,0
"Endomondo neki bluzi, da že mesec pa pol nism laufal. #damn",0
"Škodo desnici delajo (tudi in predvsem) telebani, ki ne dosegajo niti minimalnih standardov komuniciranja. #Brščič",0
"o/, še ena s podobnim nasvetom ""@AndrejArh: Jaz bi vam g. @BernardBrscic namesto gobezdanja svetoval tečaj bontona. @nmusar""",0
"Sori, ampak zuni čist diši po poletju … #avgust :)",1
"Ob 19.30 nas lahko spremljate v živo na programu Ars/ Welcome to listen to our Concert LIVE at 7.30 on   
http://t.co/6YMOxceZKa",1
"Šefica marketinga pravi, da če bo morala po nagrado, da bo čez vrvi ringa padla graciozno. V telemarku. #netko2014",0
"@opica ahaha, no, super, to je edino važno! :)",1
@had @ENKIagencija Čestitam!,1
"Že povprečno čutečega človeka zaboli srce in težko zadrži pogled na psu, ki se hudo ranjen opoteka pred prav tako... http://t.co/0l68WupK8R",0
"RT @LJ_Taksist: Dons si ful šupak, dej uzmi snikers. RT “@BernardBrscic: @nmusar Vi pa namesto gobezdanja raje shujšajte.”",0
Imamo novega sodelavca. Ta bo ful priden. #netko #bravo #sodelavci #hvala http://t.co/OHjVRL5xvz,1
"@bosstjanz @lajnar_EU O kegljanju nimam pojma, premajhna krogla:)",0
Sedlarjeva poziva predsednika KPK Štefaneca k odstopu http://t.co/I9ysKwMGSd,0
Prleška tünka in ne tunjka! Jaoo!!! Alergijo fašem vsakič! @RTV_Slovenija,0
"RT @juremes: Če prav razumem: ko bo parlament v bodoče potrjeval novo vlado, se bodo morali poslanci koalicije glasovanja vzdržati? #konfli…",0
"@llisjak Kao što rekoh: ne rečem, da ni. Not my call. Ampak izpeljave so lahko sila zanimive. @juremes @cnfrmstA",1
RT @bolhacom: Dali so nas v isto kategorijo kot goveja juha z rezanci. Odobravamo! :)) #netko2014,1
@sirhakl oni jejo prekmursko sunko ;)  @RTV_Slovenija,1
@IrenaSirena Najboljša reklama za plastično kirurgijo ever. Res je 34',1
"@luka_vee Kad me sakaš, tad me uzimaš :)",1
RT @bolhacom: Netko 2014 je naš!! :))) Hvala ljudstvu :D #netko2014 -- http://t.co/nmmxTWP0uG,1
"@luka_vee Nakar boš fasal klopni meningitis, pa bo spet šit :)",0
"""Mhm, ko sem pa jst gor se ti pa roka trese."" :P #QOTD by @marusagrah",0
"@KatarinaDbr @drfilomena no evo, sej počasi mi bo vse jasno. Sploh ni tko hudo, kot sem mislila :D",1
Sedlarjeva poziva predsednika KPK Štefaneca k odstopu | Dnevnik http://t.co/oa9DivAnCe,0
"@sloveniafooty Kr neki... bojim se, da bo pušijona.",0
"Malce drugačen oglas z malce netipično vsebino. Iz Ljubljane, jasno: http://t.co/sJHYyoKvtI",1
"@spirulinka9 se strinjam, zamrznjena banana je totalno nerealna stvar :P verjetno si še zobe polomiš, ko jo ješ :P",0
"Ameriški najstniki naj nad Applovo uro ne bi izkazovali pretiranega navdušenja.

Več:... http://t.co/5Frjvs7eZ3",0
